year   day  hour  min   field
2018   3 21  7    0.26
2018   3 21  8    0.27
2018   3 21  9    0.14
2018   3 21 10   -0.20
2018   3 21 11   -0.13
2018   3 21 12   -0.25
2018   3 21 13   -0.27
2018   3 21 14   -0.14
2018   3 21 15   -0.19
2018   3 21 16   -0.17
2018   3 21 17   -0.24
2018   3 21 18   -0.32
2018   3 21 19   -0.50
2018   3 21 20   -0.68
2018   3 21 21   -0.67
2018   3 21 22   -0.86
2018   3 21 23   -1.18
2018   3 21 24   -1.12
2018   3 21 25   -0.74
2018   3 21 26   -0.94
2018   3 21 27   -0.90
2018   3 21 28   -0.89
2018   3 21 29   -0.96
2018   3 21 30   -0.90
2018   3 21 31   -0.72
2018   3 21 32   -1.17
2018   3 21 33   -1.49
2018   3 21 34   -1.50
2018   3 21 35   -1.54
2018   3 21 36   -1.52
2018   3 21 37   -1.36
2018   3 21 38   -1.32
2018   3 21 39   -1.31
2018   3 21 40   -1.40
2018   3 21 41   -1.48
2018   3 21 42   -1.47
2018   3 21 43   -1.32
2018   3 21 44   -1.12
2018   3 21 45   -0.85
2018   3 21 46   -0.85
2018   3 21 47   -1.50
2018   3 21 48   -1.20
2018   3 21 49   -0.85
2018   3 21 50   -1.37
2018   3 21 51   -1.41
2018   3 21 52   -1.29
2018   3 21 53   -1.28
2018   3 21 54   -1.28
2018   3 21 55   -1.32
2018   3 21 56   -1.52
2018   3 21 57   -1.68
2018   3 21 58   -1.88
2018   3 21 59   -1.93
2018   3 22  0   -2.16
2018   3 22  1   -2.10
2018   3 22  2   -1.97
2018   3 22  3   -1.87
2018   3 22  4   -1.92
2018   3 22  5   -1.90
2018   3 22  6   -1.89
2018   3 22  7   -1.84
2018   3 22  8   -1.82
2018   3 22  9   -1.86
2018   3 22 10   -1.99
2018   3 22 11   -1.97
2018   3 22 12   -1.89
2018   3 22 13   -1.77
2018   3 22 14   -1.76
2018   3 22 15   -1.98
2018   3 22 16   -2.13
2018   3 22 17   -1.75
2018   3 22 18   -2.00
2018   3 22 19   -1.80
2018   3 22 20   -1.68
2018   3 22 21   -1.38
2018   3 22 22   -0.79
2018   3 22 23   -1.05
2018   3 22 24   -1.06
2018   3 22 25   -0.92
2018   3 22 26   -0.43
2018   3 22 27    0.25
2018   3 22 28    0.57
2018   3 22 29    0.87
2018   3 22 30    1.20
2018   3 22 31   -0.74
2018   3 22 32   -1.05
2018   3 22 33   -1.13
2018   3 22 34   -1.16
2018   3 22 35   -1.17
2018   3 22 36   -1.19
2018   3 22 37   -1.32
2018   3 22 38   -1.06
2018   3 22 39   -1.01
2018   3 22 40   -1.00
2018   3 22 41   -0.89
2018   3 22 42   -0.85
2018   3 22 43   -0.70
2018   3 22 44   -0.44
2018   3 22 45   -0.41
2018   3 22 46   -0.30
2018   3 22 47   -0.20
2018   3 22 48   -0.37
2018   3 22 49   -0.28
2018   3 22 50   -0.33
2018   3 22 51   -0.46
2018   3 22 52   -0.70
2018   3 22 53   -0.91
2018   3 22 54   -0.46
2018   3 22 55   -0.13
2018   3 22 56   -0.64
2018   3 22 57   -0.82
2018   3 22 58    0.39
2018   3 22 59    1.12
2018   3 23  0    1.31
2018   3 23  1    0.52
2018   3 23  2    0.74
2018   3 23  3    0.78
2018   3 23  4    0.84
2018   3 23  5    0.83
2018   3 23  6   -0.01
2018   3 23  7   -0.60
2018   3 23  8   -0.40
2018   3 23  9   -0.39
2018   3 23 10   -0.31
2018   3 23 11   -0.15
2018   3 23 12   -0.24
2018   3 23 13   -0.02
2018   3 23 14   -0.01
2018   3 23 15    0.08
2018   3 23 16    0.19
2018   3 23 17    0.03
2018   3 23 18   -0.11
2018   3 23 19   -0.02
2018   3 23 20    0.21
2018   3 23 21    0.32
2018   3 23 22    0.34
2018   3 23 23    0.37
2018   3 23 24    0.43
2018   3 23 25    0.45
2018   3 23 26    0.48
2018   3 23 27    0.63
2018   3 23 28    0.61
2018   3 23 29    0.71
2018   3 23 30    0.77
2018   3 23 31    0.78
2018   3 23 32    0.71
2018   3 23 33    0.52
2018   3 23 34    0.62
2018   3 23 35    0.80
2018   3 23 36    0.61
2018   3 23 37    0.76
2018   3 23 38    0.54
2018   3 23 39    0.53
2018   3 23 40    0.90
2018   3 23 41    1.10
2018   3 23 42    1.18
2018   3 23 43    0.91
2018   3 23 44    0.99
2018   3 23 45    0.77
2018   3 23 46    0.57
2018   3 23 47    1.73
2018   3 23 48    1.79
2018   3 23 49    1.81
2018   3 23 50    1.58
2018   3 23 51    1.62
2018   3 23 52    1.58
2018   3 23 53    1.62
2018   3 23 54    1.56
2018   3 23 55    1.81
2018   3 23 56    1.91
2018   3 23 57    2.18
2018   3 23 58    2.35
2018   3 23 59    2.40
2018   4  0  0    2.41
2018   4  0  1    2.29
2018   4  0  2    2.26
2018   4  0  3    2.25
2018   4  0  4    2.18
2018   4  0  5    2.18
2018   4  0  6    1.88
2018   4  0  7    1.47
2018   4  0  8    1.24
2018   4  0  9    1.47
2018   4  0 10    1.45
2018   4  0 11    1.40
2018   4  0 12    1.76
2018   4  0 13    1.87
2018   4  0 14    1.86
2018   4  0 15    1.79
2018   4  0 16    1.54
2018   4  0 17    1.83
2018   4  0 18    1.98
2018   4  0 19    2.20
2018   4  0 20    2.06
2018   4  0 21    1.90
2018   4  0 22    1.91
2018   4  0 23    1.95
2018   4  0 24    1.94
2018   4  0 25    1.92
2018   4  0 26    1.51
2018   4  0 27    1.41
2018   4  0 28    1.39
2018   4  0 29    1.51
2018   4  0 30    1.39
2018   4  0 31    1.28
2018   4  0 32    1.29
2018   4  0 33    1.38
2018   4  0 34    1.39
2018   4  0 35    1.35
2018   4  0 36    1.29
2018   4  0 37    1.31
2018   4  0 38    0.85
2018   4  0 39    0.98
2018   4  0 40    1.12
2018   4  0 41    0.97
2018   4  0 42    1.24
2018   4  0 43    1.17
2018   4  0 44    1.20
2018   4  0 45    1.20
2018   4  0 46    1.20
2018   4  0 47    1.03
2018   4  0 48    1.02
2018   4  0 49    1.39
2018   4  0 50    2.58
2018   4  0 51    2.27
2018   4  0 52    1.58
2018   4  0 53    1.31
2018   4  0 54    1.22
2018   4  0 55    1.14
2018   4  0 56    1.31
2018   4  0 57    1.35
2018   4  0 58    1.29
2018   4  0 59    1.09
2018   4  1  0    1.05
2018   4  1  1    1.04
2018   4  1  2    0.81
2018   4  1  3    0.67
2018   4  1  4    0.85
2018   4  1  5    0.83
2018   4  1  6    0.70
2018   4  1  7    0.62
2018   4  1  8    0.54
2018   4  1  9    0.45
2018   4  1 10    0.75
2018   4  1 11    0.74
2018   4  1 12    0.95
2018   4  1 13    0.68
2018   4  1 14    0.83
2018   4  1 15    0.97
2018   4  1 16    0.91
2018   4  1 17    0.75
2018   4  1 18    0.66
2018   4  1 19    1.03
2018   4  1 20    0.87
2018   4  1 21    0.81
2018   4  1 22    0.71
2018   4  1 23    0.78
2018   4  1 24    0.69
2018   4  1 25    0.68
2018   4  1 26    0.69
2018   4  1 27    0.86
2018   4  1 28    0.48
2018   4  1 29    0.26
2018   4  1 30    0.19
2018   4  1 31    0.01
2018   4  1 32    0.26
2018   4  1 33    0.08
2018   4  1 34   -0.24
2018   4  1 35   -0.41
2018   4  1 36   -0.04
2018   4  1 37   -0.21
2018   4  1 38   -0.65
2018   4  1 39   -0.49
2018   4  1 40   -0.44
2018   4  1 41   -0.55
2018   4  1 42   -0.71
2018   4  1 43   -1.01
2018   4  1 44   -1.18
2018   4  1 45   -1.21
2018   4  1 46   -1.23
2018   4  1 47   -1.10
2018   4  1 48   -0.65
2018   4  1 49   -0.21
2018   4  1 50    0.01
2018   4  1 51    0.19
2018   4  1 52    0.12
2018   4  1 53   -1.03
2018   4  1 54   -1.49
2018   4  1 55   -1.61
2018   4  1 56   -1.23
2018   4  1 57   -0.90
2018   4  1 58   -0.56
2018   4  1 59   -0.70
2018   4  2  0   -0.86
2018   4  2  1   -0.68
2018   4  2  2   -0.84
2018   4  2  3   -0.93
2018   4  2  4   -1.18
2018   4  2  5   -1.60
2018   4  2  6   -1.67
2018   4  2  7   -0.92
2018   4  2  8   -1.22
2018   4  2  9   -1.65
2018   4  2 10   -1.77
2018   4  2 11   -2.10
2018   4  2 12   -0.86
2018   4  2 13    0.20
2018   4  2 14   -0.31
2018   4  2 15   -0.66
2018   4  2 16   -1.28
2018   4  2 17   -1.64
2018   4  2 18   -1.34
2018   4  2 19   -0.97
2018   4  2 20   -0.99
2018   4  2 21   -1.03
2018   4  2 22   -0.42
2018   4  2 23   -0.67
2018   4  2 24   -0.72
2018   4  2 25   -1.20
2018   4  2 26   -1.39
2018   4  2 27   -1.16
2018   4  2 28   -1.19
2018   4  2 29   -1.09
2018   4  2 30   -1.28
2018   4  2 31   -1.72
2018   4  2 32   -1.82
2018   4  2 33   -2.05
2018   4  2 34   -2.07
2018   4  2 35   -2.19
2018   4  2 36   -2.48
2018   4  2 37   -2.57
2018   4  2 38   -2.59
2018   4  2 39   -1.92
2018   4  2 40   -2.33
2018   4  2 41   -1.93
2018   4  2 42   -1.59
2018   4  2 43   -2.32
2018   4  2 44   -2.18
2018   4  2 45   -2.34
2018   4  2 46   -2.32
2018   4  2 47   -2.47
2018   4  2 48   -2.71
2018   4  2 49   -2.12
2018   4  2 50   -1.61
2018   4  2 51   -1.69
2018   4  2 52   -2.31
2018   4  2 53   -2.69
2018   4  2 54   -2.89
2018   4  2 55   -2.65
2018   4  2 56   -2.79
2018   4  2 57   -2.98
2018   4  2 58   -2.83
2018   4  2 59   -2.75
2018   4  3  0   -2.72
2018   4  3  1   -2.40
2018   4  3  2   -1.82
2018   4  3  3   -1.61
2018   4  3  4   -1.25
2018   4  3  5    0.30
2018   4  3  6    0.50
2018   4  3  7    0.95
2018   4  3  8    0.87
2018   4  3  9    1.17
2018   4  3 10    1.55
2018   4  3 11    1.90
2018   4  3 12    1.65
2018   4  3 13    1.18
2018   4  3 14    0.78
2018   4  3 15   -0.07
2018   4  3 16    0.35
2018   4  3 17    0.42
2018   4  3 18   -1.31
2018   4  3 19   -2.32
2018   4  3 20   -2.52
2018   4  3 21   -2.65
2018   4  3 22   -2.73
2018   4  3 23   -2.80
2018   4  3 24   -2.74
2018   4  3 25   -2.73
2018   4  3 26   -2.64
2018   4  3 27   -1.87
2018   4  3 28   -2.00
2018   4  3 29   -2.22
2018   4  3 30   -2.17
2018   4  3 31   -2.12
2018   4  3 32   -1.92
2018   4  3 33   -1.94
2018   4  3 34   -2.02
2018   4  3 35   -2.10
2018   4  3 36   -2.14
2018   4  3 37   -2.08
2018   4  3 38   -1.95
2018   4  3 39   -1.41
2018   4  3 40   -1.38
2018   4  3 41   -1.57
2018   4  3 42   -1.82
2018   4  3 43   -2.06
2018   4  3 44   -2.27
2018   4  3 45   -2.29
2018   4  3 46   -2.39
2018   4  3 47   -2.59
2018   4  3 48   -2.68
2018   4  3 49   -2.40
2018   4  3 50   -2.45
2018   4  3 51   -2.64
2018   4  3 52   -2.54
2018   4  3 53   -2.85
2018   4  3 54   -2.79
2018   4  3 55   -2.91
2018   4  3 56   -2.82
2018   4  3 57   -2.73
2018   4  3 58   -2.69
2018   4  3 59   -2.81
2018   4  4  0   -2.72
2018   4  4  1   -2.70
2018   4  4  2   -2.32
2018   4  4  3   -2.70
2018   4  4  4   -2.54
2018   4  4  5   -2.51
2018   4  4  6   -2.46
2018   4  4  7   -2.41
2018   4  4  8   -2.21
2018   4  4  9   -2.47
2018   4  4 10    1.20
2018   4  4 11    1.05
2018   4  4 12    0.73
2018   4  4 13    0.43
2018   4  4 14    0.67
2018   4  4 15    0.59
2018   4  4 16    0.58
2018   4  4 17   -0.01
2018   4  4 18   -0.78
2018   4  4 19    0.56
2018   4  4 20   -1.25
2018   4  4 21   -1.43
2018   4  4 22   -1.42
2018   4  4 23   -1.72
2018   4  4 24   -1.97
2018   4  4 25   -2.17
2018   4  4 26   -2.33
2018   4  4 27   -2.38
2018   4  4 28   -2.37
2018   4  4 29   -2.61
2018   4  4 30   -2.72
2018   4  4 31   -3.03
2018   4  4 32   -2.99
2018   4  4 33   -3.01
2018   4  4 34   -3.16
2018   4  4 35   -1.87
2018   4  4 36   -2.10
2018   4  4 37   -2.34
2018   4  4 38   -2.38
2018   4  4 39   -2.45
2018   4  4 40   -2.76
2018   4  4 41   -2.74
2018   4  4 42   -2.77
2018   4  4 43   -2.97
2018   4  4 44   -2.91
2018   4  4 45   -3.17
2018   4  4 46   -2.65
2018   4  4 47   -2.14
2018   4  4 48   -1.72
2018   4  4 49   -1.33
2018   4  4 50   -2.01
2018   4  4 51   -1.70
2018   4  4 52   -1.93
2018   4  4 53   -1.01
2018   4  4 54    0.39
2018   4  4 55    1.37
2018   4  4 56    1.29
2018   4  4 57    1.20
2018   4  4 58    1.22
2018   4  4 59    1.24
2018   4  5  0    1.16
2018   4  5  1    1.60
2018   4  5  2    2.01
2018   4  5  3    1.59
2018   4  5  4    1.18
2018   4  5  5    0.44
2018   4  5  6   -0.09
2018   4  5  7    0.87
2018   4  5  8    0.90
2018   4  5  9    0.82
2018   4  5 10    0.58
2018   4  5 11    0.50
2018   4  5 12    0.17
2018   4  5 13   -0.33
2018   4  5 14   -0.73
2018   4  5 15   -0.55
2018   4  5 16    0.68
2018   4  5 17    0.87
2018   4  5 18    1.43
2018   4  5 19    1.52
2018   4  5 20    1.69
2018   4  5 21    1.67
2018   4  5 22    1.73
2018   4  5 23    2.09
2018   4  5 24    1.99
2018   4  5 25    2.41
2018   4  5 26    2.51
2018   4  5 27    2.69
2018   4  5 28    1.64
2018   4  5 29    0.80
2018   4  5 30    0.28
2018   4  5 31   -0.09
2018   4  5 32    0.39
2018   4  5 33   -0.43
2018   4  5 34   -0.90
2018   4  5 35   -1.15
2018   4  5 36   -1.24
2018   4  5 37   -1.51
2018   4  5 38   -1.55
2018   4  5 39   -1.97
2018   4  5 40   -2.05
2018   4  5 41   -2.37
2018   4  5 42   -2.36
2018   4  5 43   -2.31
2018   4  5 44   -1.91
2018   4  5 45   -2.10
2018   4  5 46   -2.27
2018   4  5 47   -2.48
2018   4  5 48   -2.22
2018   4  5 49   -2.25
2018   4  5 50   -2.23
2018   4  5 51   -2.11
2018   4  5 52   -2.18
2018   4  5 53   -2.26
2018   4  5 54   -2.14
2018   4  5 55   -2.32
2018   4  5 56   -2.20
2018   4  5 57   -2.12
2018   4  5 58   -2.12
2018   4  5 59   -1.93
2018   4  6  0   -1.65
2018   4  6  1   -1.36
2018   4  6  2   -1.25
2018   4  6  3   -1.19
2018   4  6  4   -1.13
2018   4  6  5   -0.86
2018   4  6  6   -0.28
2018   4  6  7   -0.64
2018   4  6  8   -0.88
2018   4  6  9   -0.60
2018   4  6 10   -1.13
2018   4  6 11   -0.72
2018   4  6 12   -0.73
2018   4  6 13   -0.69
2018   4  6 14   -0.03
2018   4  6 15    0.51
2018   4  6 16    0.80
2018   4  6 17    0.73
2018   4  6 18    0.64
2018   4  6 19    0.80
2018   4  6 20    0.92
2018   4  6 21    0.82
2018   4  6 22    0.67
2018   4  6 23    0.98
2018   4  6 24    1.15
2018   4  6 25    1.16
2018   4  6 26    1.02
2018   4  6 27    0.65
2018   4  6 28    0.93
2018   4  6 29    1.25
2018   4  6 30    0.57
2018   4  6 31    0.26
2018   4  6 32    0.18
2018   4  6 33   -0.46
2018   4  6 34   -0.70
2018   4  6 35   -0.20
2018   4  6 36   -0.53
2018   4  6 37   -0.71
2018   4  6 38   -0.45
2018   4  6 39    1.05
2018   4  6 40    1.30
2018   4  6 41    1.13
2018   4  6 42    1.04
2018   4  6 43    1.03
2018   4  6 44    1.03
2018   4  6 45    0.93
2018   4  6 46    0.84
2018   4  6 47    0.90
2018   4  6 48    0.72
2018   4  6 49    0.81
2018   4  6 50    0.63
2018   4  6 51   -0.19
2018   4  6 52    0.42
2018   4  6 53   -0.27
2018   4  6 54   -0.79
2018   4  6 55   -0.42
2018   4  6 56    0.10
2018   4  6 57    0.26
2018   4  6 58    0.27
2018   4  6 59    0.15
2018   4  7  0    0.22
2018   4  7  1    1.03
2018   4  7  2    1.08
2018   4  7  3    1.13
2018   4  7  4    1.11
2018   4  7  5    1.25
2018   4  7  6    1.30
2018   4  7  7    1.30
2018   4  7  8    1.32
2018   4  7  9    1.25
2018   4  7 10    1.35
2018   4  7 11    1.34
2018   4  7 12    1.34
2018   4  7 13    1.15
2018   4  7 14    1.20
2018   4  7 15    1.32
2018   4  7 16    1.40
2018   4  7 17    1.27
2018   4  7 18    1.24
2018   4  7 19    1.15
2018   4  7 20    1.19
2018   4  7 21    1.20
2018   4  7 22    0.99
2018   4  7 23    1.03
2018   4  7 24    0.86
2018   4  7 25    1.00
2018   4  7 26    0.98
2018   4  7 27    0.85
2018   4  7 28    0.90
2018   4  7 29    1.20
2018   4  7 30    1.01
2018   4  7 31    0.56
2018   4  7 32    0.24
2018   4  7 33    0.35
2018   4  7 34    0.28
2018   4  7 35    0.45
2018   4  7 36    0.65
2018   4  7 37    0.52
2018   4  7 38    0.65
2018   4  7 39    0.67
2018   4  7 40    0.80
2018   4  7 41    0.74
2018   4  7 42    0.77
2018   4  7 43    0.70
2018   4  7 44    0.57
2018   4  7 45    0.60
2018   4  7 46    0.77
2018   4  7 47    0.83
2018   4  7 48    0.76
2018   4  7 49    1.18
2018   4  7 50    1.29
2018   4  7 51    1.04
2018   4  7 52    1.01
2018   4  7 53    0.79
2018   4  7 54    0.65
2018   4  7 55    0.55
2018   4  7 56    0.41
2018   4  7 57    0.35
2018   4  7 58    0.38
2018   4  7 59   -0.06
2018   4  8  0   -0.04
2018   4  8  1   -0.27
2018   4  8  2   -0.68
2018   4  8  3   -0.73
2018   4  8  4   -0.37
2018   4  8  5   -0.11
2018   4  8  6   -0.17
2018   4  8  7   -0.27
2018   4  8  8   -0.10
2018   4  8  9   -0.15
2018   4  8 10   -0.14
2018   4  8 11   -0.31
2018   4  8 12   -0.44
2018   4  8 13   -0.46
2018   4  8 14   -0.34
2018   4  8 15   -0.41
2018   4  8 16   -0.45
2018   4  8 17    0.10
2018   4  8 18    0.00
2018   4  8 19   -0.31
2018   4  8 20   -0.16
2018   4  8 21   -0.20
2018   4  8 22    0.01
2018   4  8 23    0.04
2018   4  8 24   -0.04
2018   4  8 25   -0.05
2018   4  8 26   -0.12
2018   4  8 27   -0.02
2018   4  8 28   -0.01
2018   4  8 29   -0.24
2018   4  8 30   -0.30
2018   4  8 31   -0.34
2018   4  8 32   -0.11
2018   4  8 33   -0.04
2018   4  8 34   -0.19
2018   4  8 35   -0.23
2018   4  8 36   -0.26
2018   4  8 37   -0.38
2018   4  8 38   -0.46
2018   4  8 39   -0.58
2018   4  8 40   -0.89
2018   4  8 41   -1.43
2018   4  8 42   -1.45
2018   4  8 43   -1.25
2018   4  8 44   -1.26
2018   4  8 45   -1.26
2018   4  8 46   -1.24
2018   4  8 47   -1.21
2018   4  8 48   -1.19
2018   4  8 49   -1.20
2018   4  8 50   -1.06
2018   4  8 51   -1.05
2018   4  8 52   -1.06
2018   4  8 53   -0.93
2018   4  8 54   -1.00
2018   4  8 55   -1.17
2018   4  8 56   -1.15
2018   4  8 57   -0.84
2018   4  8 58   -0.72
2018   4  8 59   -0.68
2018   4  9  0   -0.69
2018   4  9  1   -0.70
2018   4  9  2   -0.67
2018   4  9  3   -0.62
2018   4  9  4   -0.58
2018   4  9  5   -0.34
2018   4  9  6   -0.39
2018   4  9  7   -0.38
2018   4  9  8   -0.50
2018   4  9  9   -0.76
2018   4  9 10   -0.60
2018   4  9 11   -0.53
2018   4  9 12   -0.57
2018   4  9 13   -0.34
2018   4  9 14    0.72
2018   4  9 15    0.96
2018   4  9 16    0.64
2018   4  9 17    0.56
2018   4  9 18    0.67
2018   4  9 19    0.72
2018   4  9 20    0.76
2018   4  9 21    0.65
2018   4  9 22    0.57
2018   4  9 23    0.44
2018   4  9 24    0.45
2018   4  9 25    0.68
2018   4  9 26    0.72
2018   4  9 27    0.82
2018   4  9 28    0.76
2018   4  9 29    0.68
2018   4  9 30    0.73
2018   4  9 31    0.62
2018   4  9 32    0.51
2018   4  9 33    0.46
2018   4  9 34    0.54
2018   4  9 35    0.48
2018   4  9 36    0.32
2018   4  9 37    0.50
2018   4  9 38    0.53
2018   4  9 39    0.56
2018   4  9 40    0.46
2018   4  9 41    0.45
2018   4  9 42    0.50
2018   4  9 43    0.50
2018   4  9 44    0.23
2018   4  9 45   -0.18
2018   4  9 46   -0.05
2018   4  9 47   -0.11
2018   4  9 48   -0.05
2018   4  9 49   -0.19
2018   4  9 50   -0.28
2018   4  9 51   -0.33
2018   4  9 52   -0.15
2018   4  9 53   -0.45
2018   4  9 54   -0.28
2018   4  9 55    0.04
2018   4  9 56   -0.13
2018   4  9 57   -0.04
2018   4  9 58   -0.07
2018   4  9 59    0.06
2018   4 10  0   -0.22
2018   4 10  1   -0.52
2018   4 10  2   -0.56
2018   4 10  3   -0.64
2018   4 10  4   -0.98
2018   4 10  5   -1.08
2018   4 10  6   -1.20
2018   4 10  7   -1.24
2018   4 10  8   -1.45
2018   4 10  9   -0.61
2018   4 10 10   -0.72
2018   4 10 11   -0.63
2018   4 10 12   -0.71
2018   4 10 13   -0.94
2018   4 10 14   -1.00
2018   4 10 15   -1.02
2018   4 10 16   -1.07
2018   4 10 17   -1.19
2018   4 10 18   -1.23
2018   4 10 19   -1.11
2018   4 10 20   -0.97
2018   4 10 21   -0.88
2018   4 10 22   -0.92
2018   4 10 23   -0.99
2018   4 10 24   -0.94
2018   4 10 25   -0.95
2018   4 10 26   -0.96
2018   4 10 27   -0.81
2018   4 10 28   -0.86
2018   4 10 29   -0.79
2018   4 10 30   -0.92
2018   4 10 31   -0.90
2018   4 10 32   -0.89
2018   4 10 33   -0.73
2018   4 10 34   -0.54
2018   4 10 35   -0.61
2018   4 10 36   -0.72
2018   4 10 37   -0.96
2018   4 10 38   -1.14
2018   4 10 39   -1.41
2018   4 10 40   -1.27
2018   4 10 41   -1.33
2018   4 10 42   -0.78
2018   4 10 43   -0.64
2018   4 10 44   -0.51
2018   4 10 45   -0.47
2018   4 10 46   -0.45
2018   4 10 47   -0.67
2018   4 10 48   -0.28
2018   4 10 49    0.04
2018   4 10 50    0.24
2018   4 10 51    0.17
2018   4 10 52    0.12
2018   4 10 53    0.00
2018   4 10 54   -0.40
2018   4 10 55   -0.59
2018   4 10 56   -0.75
2018   4 10 57   -0.42
2018   4 10 58   -0.21
2018   4 10 59   -0.06
2018   4 11  0    0.08
2018   4 11  1   -0.25
2018   4 11  2   -0.41
2018   4 11  3   -0.42
2018   4 11  4   -0.33
2018   4 11  5   -0.31
2018   4 11  6   -0.34
2018   4 11  7   -0.68
2018   4 11  8   -0.57
2018   4 11  9   -0.43
2018   4 11 10   -0.41
2018   4 11 11   -0.59
2018   4 11 12   -0.60
2018   4 11 13   -0.55
2018   4 11 14   -0.55
2018   4 11 15   -0.74
2018   4 11 16   -0.68
2018   4 11 17   -1.07
2018   4 11 18   -1.05
2018   4 11 19   -0.93
2018   4 11 20    0.09
2018   4 11 21    0.01
2018   4 11 22   -0.18
2018   4 11 23   -0.30
2018   4 11 24   -0.25
2018   4 11 25   -0.21
2018   4 11 26   -0.19
2018   4 11 27   -0.13
2018   4 11 28   -0.10
2018   4 11 29    0.16
2018   4 11 30    0.15
2018   4 11 31    0.03
2018   4 11 32    0.00
2018   4 11 33   -0.12
2018   4 11 34   -0.17
2018   4 11 35   -0.17
2018   4 11 36   -0.25
2018   4 11 37   -0.40
2018   4 11 38   -0.21
2018   4 11 39   -0.25
2018   4 11 40   -0.25
2018   4 11 41   -0.22
2018   4 11 42   -0.13
2018   4 11 43   -0.10
2018   4 11 44   -0.27
2018   4 11 45   -0.27
2018   4 11 46   -0.45
2018   4 11 47   -0.30
2018   4 11 48   -0.29
2018   4 11 49   -0.26
2018   4 11 50   -0.09
2018   4 11 51   -0.01
2018   4 11 52   -0.06
2018   4 11 53    0.07
2018   4 11 54    0.25
2018   4 11 55    0.46
2018   4 11 56    0.31
2018   4 11 57    0.39
2018   4 11 58    0.40
2018   4 11 59    0.42
2018   4 12  0    0.36
2018   4 12  1    0.41
2018   4 12  2    0.41
2018   4 12  3    0.21
2018   4 12  4    0.05
2018   4 12  5    0.14
2018   4 12  6   -0.05
2018   4 12  7   -0.10
2018   4 12  8   -0.08
2018   4 12  9   -0.04
2018   4 12 10    0.06
2018   4 12 11    0.01
2018   4 12 12    0.16
2018   4 12 13    0.33
2018   4 12 14    0.30
2018   4 12 15    0.26
2018   4 12 16    0.03
2018   4 12 17    0.28
2018   4 12 18    0.18
2018   4 12 19    0.17
2018   4 12 20    0.23
2018   4 12 21    0.29
2018   4 12 22    0.33
2018   4 12 23    0.23
2018   4 12 24    0.40
2018   4 12 25    0.43
2018   4 12 26    0.37
2018   4 12 27    0.44
2018   4 12 28    0.39
2018   4 12 29    0.34
2018   4 12 30    0.31
2018   4 12 31    0.36
2018   4 12 32    0.32
2018   4 12 33    0.38
2018   4 12 34    0.35
2018   4 12 35    0.42
2018   4 12 36    0.52
2018   4 12 37    0.55
2018   4 12 38    0.65
2018   4 12 39    0.49
2018   4 12 40    0.29
2018   4 12 41    0.32
2018   4 12 42    0.29
2018   4 12 43    0.35
2018   4 12 44    0.37
2018   4 12 45    0.29
2018   4 12 46    0.42
2018   4 12 47    0.45
2018   4 12 48    0.46
2018   4 12 49    0.37
2018   4 12 50    0.14
2018   4 12 51    0.07
2018   4 12 52    0.13
2018   4 12 53    0.20
2018   4 12 54    0.28
2018   4 12 55    0.44
2018   4 12 56    0.31
2018   4 12 57    0.38
2018   4 12 58    0.43
2018   4 12 59    0.31
2018   4 13  0    0.20
2018   4 13  1    0.56
2018   4 13  2    0.45
2018   4 13  3    0.38
2018   4 13  4    0.31
2018   4 13  5    0.27
2018   4 13  6    0.17
2018   4 13  7    0.09
2018   4 13  8    0.13
2018   4 13  9    0.20
2018   4 13 10    0.27
2018   4 13 11    0.27
2018   4 13 12    0.22
2018   4 13 13    0.34
2018   4 13 14    0.25
2018   4 13 15    0.17
2018   4 13 16    0.06
2018   4 13 17   -0.06
2018   4 13 18    0.21
2018   4 13 19    0.18
2018   4 13 20    0.11
2018   4 13 21    0.30
2018   4 13 22    0.17
2018   4 13 23    0.03
2018   4 13 24    0.12
2018   4 13 25    0.12
2018   4 13 26    0.11
2018   4 13 27    0.10
2018   4 13 28    0.15
2018   4 13 29    0.04
2018   4 13 30    0.17
2018   4 13 31    0.24
2018   4 13 32    0.53
2018   4 13 33    0.41
2018   4 13 34    0.22
2018   4 13 35   -0.35
2018   4 13 36   -0.35
2018   4 13 37   -0.88
2018   4 13 38   -1.05
2018   4 13 39    0.31
2018   4 13 40    0.54
2018   4 13 41    0.63
2018   4 13 42    0.67
2018   4 13 43    0.64
2018   4 13 44    0.82
2018   4 13 45    0.87
2018   4 13 46    0.77
2018   4 13 47    0.86
2018   4 13 48    0.86
2018   4 13 49    0.66
2018   4 13 50    0.86
2018   4 13 51    0.89
2018   4 13 52    0.85
2018   4 13 53    0.46
2018   4 13 54    0.53
2018   4 13 55    0.63
2018   4 13 56    0.56
2018   4 13 57    0.46
2018   4 13 58    0.39
2018   4 13 59    0.53
2018   4 14  0    0.47
2018   4 14  1    0.62
2018   4 14  2    0.28
2018   4 14  3    0.45
2018   4 14  4    0.51
2018   4 14  5    0.50
2018   4 14  6    0.62
2018   4 14  7    0.53
2018   4 14  8    0.56
2018   4 14  9    0.63
2018   4 14 10    0.64
2018   4 14 11    0.74
2018   4 14 12    0.71
2018   4 14 13    0.69
2018   4 14 14    0.62
2018   4 14 15    0.64
2018   4 14 16    0.53
2018   4 14 17    0.37
2018   4 14 18    0.48
2018   4 14 19    0.53
2018   4 14 20    0.57
